,link_name,num_comments,status_message,status_type
392,Timeline Photos,17,":::::::::::: Imprimantes multifonctions ::::::::::::

L'achat d'une imprimante multifonction avec scanner et/ou FAX représente le choix le plus économique pour gérer la création de documents. MyTEK vous propose une sélection d'imprimantes multifonctions aux connectiques de vos besoins :USB, WiFi, LAN,...",photo
393,MyTEK,17,":::::::::: Produit Phare de la semaine ::::::::::

Offrez-vous un PC portable moderne et performant pour un prix abordable en faisant l'achat de l'ACER Aspire 5750G disponible chez MyTEk au prix réduit de 999 DT !!!!!! ",photo
394,Timeline Photos,17,"Découvrez la Chaîne Officielle du site www.mytek.tn ... Une Nouvelle identité visuelle !!!
Abonnez vous sur notre nouvelle chaine YouTube et soyez à la une des dernières actus... en vidéos cette fois... !

http://www.youtube.com/user/MytekTN",photo
395,MyTEK,17,"::::::::: Lenovo...New World, NewThinking ! :::::::::
Les PCs portables Lenovo vous aident à en faire plus en moins de temps. Débordant de fonctions pour accroître la productivité, ces PCs portables sont parfaits pour le multitâche et permettent d'exploiter davantage d'applications simultanément.

::::::: Faites le plein de bonnes affaires et profitez des meilleures promotions en consultant notre nouveau catalogue été 2012 (Juillet-Août), où un vaste choix de produits aux meilleurs prix vous attend. !!!

::::: Prière consulter notre site ou suivre ce lien : http://www.mytek.tn/catalogue_juillet-aout_2012/index.html",photo
396,MyTEK,17,"Voici ce que propose Bitdefender Internet Security 2012 : Antivirus, antispyware, antiphishing, pare-feu, contrôle parental, protection sur les réseaux sociaux et fonctionnalités de gestion à distance ne sont que quelques modules qui sont proposés dans la nouvelle version 2012.

Profitez de la meilleure solution antivirale du moment, la plus primée et la plus nominée...

:::::::::: Chez MyTEK, Vous méritez le meilleur !",photo
397,MyTEK,17,"*** Faites l'achat d'un netbook compact, efficace et pas cher en choisissant le netbook Acer Aspire One D270 ! cet netbook Acer répondra efficacement à tous vos besoins essentiels tout en offrant une bonne autonomie.

:::: Ce n'est qu'un extrait d'un si vaste choix de nouveaux produits et de bonnes affaires regroupés dans notre nouveau catalogue Eté 2012 présent sur ce lien : http://www.mytek.tn/catalogue-juillet-2012/catalogue.html",photo
398,MyTEK,17,"::::::: Une sélection de PCs portables ACER... La prouesse de la technologie à votre portée et aux meilleurs prix.

::::: Ceci n'est qu'une bouffée d'air issue d'un Catalogue frais de MyTEK pour cet été 2012. Pour le feuilleter, prière visiter notre site ou suivre ce lien : http://www.mytek.tn/catalogue-juillet-2012/catalogue.html",photo
399,Timeline Photos,17,":::::::  Soyez au coeur de l'action et immortalisez vos meilleurs souvenirs avec notre sélection d'Appareils Photos Numériques Samsung disponible chez MyTEK !!!!

Coupé !!... Ce n'est qu'un petit zoom sur notre nouveau catalogue Eté 2012 que vous le retrouver sur ce lien : http://www.mytek.tn/catalogue-juillet-2012/catalogue.html 

:::::::A en profiter !!!!! Soyez les bienvenuuuuuuuuuuuuuus !",photo
400,MyTEK,17,,photo
401,Timeline Photos,17,"Mahleha farhet el BAC... Farhet el famille... Farhet el Ahbeb wel ashab !!!!
Inchallah dima malmoumin w fel khir met'henyeen !!!
******
18ème idée Cadeau : Immortalisez ces moments uniques avec l'APN Sony CyberShot DSC-W530. Léger, compact et élégant, permet à tout photographe de capturer des images de qualité. C'est un appareil très simple à utiliser, adapté pour les vacances et les réunions de famille.
****** Disponible chez MyTEK au prix de 279 DT.",photo
402,Timeline Photos,17,"Nos sincères félicitations pour toutes et tous les admi(e)s aux examens du bac. Nos félicitations s'adressent également à vos familles.
****** Bravo à toutes & à tous !!!! ******
******
17ème idée Cadeau : Le HP Pavilion dv7-6C90SF offre des performances extrêmes et étonnantes avec les processeurs Intel Core i7, un écran panoramique LED de 17,3"", un système graphique HD ultra puissant, un gros disque dur ainsi qu'un système Windows 7 authentique. Vous êtes unique... Vous méritez le meilleur !
****** Disponible chez MyTEK au prix de 1899 DT.",photo
403,Timeline Photos,17,"Ennajeh yerfaa eidou !!!!!! Haut !!!!...Haut !!! & Haut !!!!
A l’occasion de votre réussite aux examens de Baccalauréat, nous vous présentons nos sincères félicitations en vous souhaitant un avenir radieux plein de succès et de prospérité.
******
6ème idée Cadeau : Transformez votre style avec L'ASUS Transformer Pad TF101 disponible chez MyTEK au prix de : 989 DT",photo
404,Timeline Photos,17,"***Félicitations pour tous nos bacheliers qui ont passé avec succès les examens du Baccalauréat !!! :)

1ère idée Cadeau : Le HP Mini 110-3160sf est un Netbook stylé, élégant et efficace. Il vous permettra de garder le contact avec le monde où que vous soyez et vous ouvre les portes de l'ultra-mobilité. 

*****Disponible chez MyTEK au prix de 519 DT !!!",photo
405,Timeline Photos,17,"Beats Solo HD by Dr Dre 
Casque à arceau de tête - câble ControlTalk pour iPod et iPhone avec microphone et touche de prise d'appel Coussinets moelleux supra auriculaires.
------------->Disponible chez Mytek au prix de 425 D
www.mytek.tn",photo
406,Timeline Photos,17,,photo
407,Timeline Photos,17,FLASH DISQUE TWINMOS 8Go P2 pour 20 DT.,photo
408,DELL INSPIRON N5110 I3/1GO DEDIÉE,17,"DELL INSPIRON N5110 I3/1GO DEDIÉE à 899DT TTC 
avec sacoche DELL offerte",link
409,Timeline Photos,16,"Pc Portable HP 15-AY112NK I5 7é Gén + Smartphone HUAWEI Y3II à 1299dt au lieu de 1459dt !!
http://www.mytek.tn/pc-portable/9144-pc-portable-hp-15-ay112nk-i5-7e-gen-8go-1to-z9d83ea.html
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)",photo
410,Timeline Photos,16,"Préparez vos meilleurs jus d'agrumes avec Mytek !!! 
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
411,Timeline Photos,16,"Les meilleures offres sont toujours chez Mytek !! Smart Phone IKU K22i + carte memoire 4Go + Film de protection à 199 TTC seulement !!
www.mytek.tn",photo
412,Réduction 90 DT !!,16,Les meilleures offres sont toujours chez Mytek !!  ASUS X550JK Light Gaming à 1509 TTC !!,offer
413,Timeline Photos,16,"Les meilleurs offres sont toujours chez Mytek ! Pc Portable HP S250 DUAL CORE N2830 à 499 TTC au lieu de 599 TTC !!
www.mytek.tn",photo
414,Timeline Photos,16,Vivez la fête du printemps avec Mytek ! Imprimante HP 1015 + cartouche offert à 59 TTC seulement !!,photo
415,N'hésitez pas à postuler,16,Mytek recrute : Cadre commercial ( e ),offer
416,PROFITEZ  VITE !!!!!,16,LE MOIS DES PROMOS CHEZ MYTEK : PLUS QUE 1500 ARTICLES EN STOCK,offer
417,15% de  réduction,16,La Tablette Acer B1-720 est en promotion à 159DT seulement au lieu de 189DT,offer
418,Timeline Photos,16,"Venez Vite profitez de l'offre #Vente #flash sur le pc portable #HP 15-r116nk à processeur core i3 et Stockage 750Go à 779DT seulement au lieu de 834DT avec une sacoche HP offerte
http://www.mytek.tn/content/34-ventes-flash",photo
419,Timeline Photos,16,"C'est pas les #Soldes, c'est pire !!! 95dt est le Nouveau prix de Tablette AIKUN 7"" Dual Core 8Go & Double caméra 
profitez vous aussi des meilleurs produits aux meilleurs prix: www.mytek.tn",photo
420,Timeline Photos,16,"C'est pas les #Soldes, c'est pire !!! 159dt est le Nouveau prix de Tablette #Aikun 3G / Dual Core / 7"" / 16Go / Double Cam / Double SIM
profitez vous aussi des meilleurs produits aux meilleurs prix: www.mytek.tn",photo
421,Timeline Photos,16,"Le Smartphone EverMiracle est de nouveau disponible en noir, blanc, rose et jaune !! Plein de PROMO chez Mytek !!
Un grand choix de Mobile & Smartphone sur : www.mytek.tn",photo
422,MyTEK's cover photo,16,,photo
423,Timeline Photos,16,"Les offres de l'année chez MyTEK commencent !!
www.mytek.tn",photo
424,Timeline Photos,16,"C'est parti pour 15 jours de folie à petit prix spécialement chez Mytek !!
www.mytek.tn",photo
425,Timeline Photos,16,"Profitez des Promos Exceptionnelles et Vivez la joie de Réussite avec MyTEK !!!
Préparez-vous !!! Pleins de Promos et d'idées Cadeaux vous attendent seulement dans nos magasins MyTEK : CHARGUIA-TUNIS-ARIANA-SOUSSE
www.mytek.tn",photo
426,Timeline Photos,16,"Profitez des meilleures offres seulement chez MyTEK : CHARGUIA-TUNIS-ARIANA-SOUSSE
Tablette ARNOVA 7 G2 4GB à seulement 149 TTC !!!!
www.mytek.tn",photo
427,Timeline Photos,16,"PROMO HP DAYS !!!
Profitez des meilleurs Promo seulement dans nos magasins Mytek : CHARGUIA-TUNIS-ARIANA-SOUSSE
PC HP Pavilion G6-2202SK à 939 DT + Imprimante Deskjet 1000 Offerte !!
www.mytek.tn",photo
428,Timeline Photos,16,"PROMO PROMO PROMO chez Mytek !!!
Découvrez nos Ventes Flash dans tous nos magasins Mytek : CHARGUIA-ARIANA-TUNIS-SOUSSE

::::TV TOSHIBA LCD 40"" seulement pour 899DT au lieu de 949DT !!!::::
:::::::::::::::Profitez !! Stock limité !!::::::::::::::::",photo
429,Timeline Photos,16,"PROMO PROMO PROMO chez Mytek !!!
Découvrez nos Ventes Flash dans tous nos magasins Mytek : CHARGUIA-ARIANA-TUNIS-SOUSSE

::::PC HP COMPAQ PRESARIO-CQ57-480SK à seulement 749DT !!!::::
:::::::::::::::Profitez !! Stock limité !!::::::::::::::::",photo
430,Timeline Photos,16,"***Packard Bell EasyNote TV équipé de Windows 8***
******Disponible chez mytek.tn à 1229 DT !!!******
**************www.mytek.tn***************",photo
431,Timeline Photos,16,"::::::::::HP Pavilion g6-2001sk:::::::::::
::Disponible chez Mytek.tn à 889 DT !!!::
::::::::::::::www.mytek.tn::::::::::::::::",photo
432,Timeline Photos,16,"Profitez !!
www.mytek.tn",photo
433,MyTEK,16,"MyTEK recrute
www.mytek.tn",photo
434,Timeline Photos,16,":::: Fin et léger, ce netbook ASUS sera un achat idéal pour tous ceux qui bougent beaucoup, cela grâce à son autonomie maximale de 5 heures et sa technologie ""Instant-on"" !",photo
435,Timeline Photos,16,"::::: Exécutez vos tâches informatiques quotidiennes pratiquement n’importe où grâce au solide DELL Inspiron N5050... Un Style simplifié, puissant & économique !",photo
436,MyTEK,16,":::::::::::: PCs de Bureau DELL ::::::::::::

Choisissez le PC DELL qui vous convient ! C'est à votre choix... Il Vostro !!!!

Que vous soyez Pro, Polyvalent, Multimédia ou Turbo; MyTEk a pensé à vous et elle vous offre le PC de bureau DELL qui correspond à vos besoins et à vos attentes!!!",photo
437,MyTEK,16,":::::::::: Nouvel iPad : Enfin disponible chez MyTEK !

Voici venir l'iPad 3, ou plutôt le « nouvel iPad », comme le nomme Apple. La troisième génération de tablette de la firme reçoit un écran haute définition, un processeur graphique plus performant.

En résumé, voici les nouveautés à retenir :

Nouvel écran Retina 3,1 millions de pixels
/ résolution 2047 x 1536
Compatible avec le réseau 3G + 4G
Processeur Dual Core A5X + Puce graphique Quad Core
Caméra iSight 5MP avec enregistrement HD 1080p
9h d'autonomie en 3G/4G - 10h d'autonomie sans 3G/4G
Disponible en noir et blanc",photo
438,Timeline Photos,16,"Offre spéciale  Asus Zenbook + 
sacoche en cuir +  Disque Externe. 
pour plus de détail :  http://www.mytek.tn/737-asus-zenbook.html",photo
439,Timeline Photos,16,"Voici ce que propose Bitdefender Internet Security 2012 : Antivirus, antispyware, antiphishing, pare-feu, contrôle parental, protection sur les réseaux sociaux et fonctionnalités de gestion à distance ne sont que quelques modules qui sont proposés dans la nouvelle version 2012. 

Profitez de la meilleure solution antivirale du moment, la plus primée et la plus nominée...

:::::::::: Chez MyTEK, Vous méritez le meilleur !",photo
440,Timeline Photos,16,":::::::::::::::::::: SONY CYBERSHOT DSC-W530 :::::::::::::::::::

Léger, compact et confortable à porter, l'appareil photo numérique W530 Cyber-shot™ est le compagnon idéal de vos vacances, de vos réunions de famille et bien plus. Une qualité d'image incomparable est associée à une utilisation simple, même si vous êtes débutant en matière de photographie numérique.

::::::::::::::::::::::::: Disponible chez MyTEK au prix de 279 DT !",photo
441,Timeline Photos,16,Bienvenue chez Mytek,photo
442,Timeline Photos,16,"Nous Recrutons
www.mytek.tn",photo
443,DELL INSPIRON N4030-I3,16,"Dell Inspiron N4030 Intel core i3 / Mémoire : 4Go / Disque dur : 500 Go / ATI Radeon 512Mo / 14,4"" à un prix imbattable : 769,000 DT",link
444,Timeline Photos,15,"Livraison GRATUITE 
Recevez ce joli #smartphone 4G ALCATEL chez vous sans frais supplémentaires !!!
Commandez vite sur www.mytek.tn",photo
445,MyTEK's cover photo,15,,photo
446,Timeline Photos,15,"Avec chaque console de jeux : FIFA 2017 GRATUIT !!
http://www.mytek.tn/xbox-one/8750-console-xbox-one-1to-plus-jeux-fifa17-gratuit-.html
http://www.mytek.tn/xbox-one/8753-console-xbox-one-500go-jeux-fifa17.html
http://www.mytek.tn/ps4/8391-playstation-4-slim-1to-.html?search_query=PS4-1TO-SLIM&results=1",photo
447,Timeline Photos,15,"Pc portable HP Pavilion 15-bc003nf i7 6è Gén 12Go 1To + 128 Go SSD à 1985dt
http://www.mytek.tn/pc-gamer-/8075-pc-portable-hp-pavilion-15-bc003nf-i7-6e-gen-12go-1to-128-go-ssd.html
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse",photo
448,Timeline Photos,15,"Les meilleurs prix chez mytek !!
Souris sans fil HP Z3700 disponible en 4 couleurs à 19.900dt
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)

http://www.mytek.tn/souris-tapis-tunisie/8225-souris-sans-fil-hp-z3700.html",photo
449,Timeline Photos,15,"STOP Promo ! Tablette 3G à Prix fou !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)
http://www.mytek.tn/tablettes-android-tunisie/7177-tablette-axon-azicom-z1-7-3g.html?search_query=AXON&results=1",photo
450,Timeline Photos,15,"A ne pas rater !! Pack Mariage Russel Hobbs à 169 TTC seulement !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
451,Timeline Photos,15,"Découvrez avec Mytek le nouveau lisseur Sinbo 2en1 à 34.900 TTC !! 
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)
www.mytek.tn",photo
452,Timeline Photos,15,"PC Portable Asus T100TAF-BING-DK001B 10.1"" disponible chez Mytek à 499 TTC
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
453,100 Dinars de Réduction,15,"Portable Lenovo Quad Core 4Go à 499DT disponible dans nos magasins deTunis,Nabeul & Sousse",offer
454,MyTEK's cover photo,15,,photo
455,12 Fois Sans Intérêt !!,15,Samsung Galaxy S6 pour 1899 TTC et le paiement sur 12 fois sans interêt ! www.mytek.tn,offer
456,Timeline Photos,15,"Les meilleurs offres sont toujours chez Mytek ! Samsung Galaxy TAB 3 à 259 TTC seulement !!!
www.mytek.tn",photo
457,Timeline Photos,15,"Imprimante HP 1516, 3en1 + cartouche noir offerte à 79.900 DT au lieu de 99.900 dt !!",photo
458,60 dt de réduction !,15,L'Acer Liquide Z4 à 199 dt seulement au lieu 259 dt ! Profitez de notre offre !,offer
459,Profitez de notre offre !,15,Chez Mytek : iPhone 6 à 1899 dt seulement et  le paiement sur 12 mois sans intérêt !!!!,offer
460,Profitez de notre offre,15,Le Pack imbattable chez Mytek : PC portable HP + tablette ACER offerte,offer
461,Timeline Photos,15,Venez Vite profitez d'un #Samsung #Galaxy #Note 4 à 1549DT au lieu de 1799DT,photo
462,259DT au lieu 299DT,15,"L'Asus #Fonepad 7"" Double SIM 3G à processeur Quad-Core et RAM 1Go pour 259DT seulement",offer
463,40 dt de réduction,15,Du jamais vu! La Tablette Acer B1-720 est en promotion à 149DT seulement au lieu de 189DT,offer
464,Timeline Photos,15,"Profitez de l'offre spéciale de fin d'année sur le pc portable HP 15-r121nk i3 4Go 500Go + Souris + Casque Stéréo HP à 699DT
www.mytek.tn",photo
465,Timeline Photos,15,"Profitez de 50DT de réduction sur le pc portable HP 15-d001sk Quad Core, 500Go stockage à 529DT au lieu de 579DT
http://www.mytek.tn/content/34-ventes-flash-sur-les-pc-portables-tablette-smartphone-en-tunisie",photo
466,Top Gamer,15,Tentez le pc Gamer de vos rêves avec Lenovo Y5070 à 2259DT,offer
467,Timeline Photos,15,"C'est pas les #Soldes, c'est pire !!! 89dt est le Nouveau prix de Tablette AIKUN 7"" Dual Core 8Go & Double caméra 
profitez vous aussi des meilleurs produits aux meilleurs prix: www.mytek.tn",photo
468,Timeline Photos,15,"SmartPhone Evertek EverMiracle à 435 TTC au lieu de 479 TTC !!
Un grand choix de Mobile & Smartphone sur : www.mytek.tn",photo
469,Timeline Photos,15,"Les offres de l'année chez MyTEK commencent !!
www.mytek.tn",photo
470,Timeline Photos,15,"Les offres de l'année chez MyTEK commencent !!
www.mytek.tn",photo
471,Timeline Photos,15,"Profitez!!! les jours PROMO Packard Bell du 01/11/2013 au 15/11/2013
www.mytek.tn",photo
472,Timeline Photos,15,"Tablette PointOfView MOBII 701 à 149 TTC au lieu de 199 TTC !!
www.mytek.tn",photo
473,MyTEK's cover photo,15,,photo
474,Timeline Photos,15,"HP Pavilion G6-2220ek + Tablette PointOfView Mobii 703 Offerte à 839 TTC !!
www.mytek.tn",photo
475,Timeline Photos,15,"C 'parti...chez Mytek !! 15 jours de folie à petit prix !! Du 1er jusqu'au 15 Octobre 2013.
www.mytek.tn",photo
476,Timeline Photos,15,"PC Portable ASUS K56CB-X0129-I7 à 1389 TTC !!!
www.mytek.tn",photo
477,Timeline Photos,15,"A l'occasion de la fête des mères !!! Profitez des meilleures offres seulement chez Mytek !!!
PACKARD BELL EasyNote TE-i3 + Sacoche offerte à 729 TTC au lieu de 799 TTC !!!
www.mytek.tn",photo
